ATIVO,NOME_EMPRESA,TIPO,QTD_TEORICA,PORC_PART,setor,sub_setor,segmento,REDUTOR,PROPORCAO_QTD,DATA_REF,DATE_UPDATE,CARTEIRA_TEORICA
EGIE3,ENGIE BRASIL,ON      NM,255236938,0.512,utilidade_publica,energia_eletrica,energia_eletrica,752172400.4158219,0.3393330277193073,MAI/2025 ATE AGO/2025 - 20250416,2025-04-26,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_MLCX
EQTL3,EQUATORIAL,ON      NM,1244304866,2.169,utilidade_publica,energia_eletrica,energia_eletrica,752172400.4158219,1.6542814723221877,MAI/2025 ATE AGO/2025 - 20250416,2025-04-26,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_MLCX
GGBR4,GERDAU,PN      N1,1242683687,0.944,materiais_basicos,siderurgia_e_metalurgia,siderurgia,752172400.4158219,1.6521261433057233,MAI/2025 ATE AGO/2025 - 20250416,2025-04-26,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_MLCX
GMAT3,GRUPO MATEUS,ON      NM,461916853,0.174,consumo_nao_ciclico,comercio_e_distribuicao,alimentos,752172400.4158219,0.6141103459055922,MAI/2025 ATE AGO/2025 - 20250416,2025-04-26,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_MLCX
HAPV3,HAPVIDA,ON      NM,4668258132,0.523,saude,servicos_medico__hospitalares_analises_e_diagnosticos,servicos_medico__hospitalares_analises_e_diagnosticos,752172400.4158219,6.206367223018628,MAI/2025 ATE AGO/2025 - 20250416,2025-04-26,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_MLCX
ISAE4,ISA ENERGIA,PN      N1,395801044,0.45,OTHERS,OTHERS,OTHERS,752172400.4158219,0.5262105386759607,MAI/2025 ATE AGO/2025 - 20250416,2025-04-26,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_MLCX
ITSA4,ITAUSA,PN      N1,5857796242,2.945,financeiro,intermediarios_financeiros,bancos,752172400.4158219,7.7878372548123895,MAI/2025 ATE AGO/2025 - 20250416,2025-04-26,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_MLCX
ITUB3,ITAUUNIBANCO,ON      N1,442845595,0.646,financeiro,intermediarios_financeiros,bancos,752172400.4158219,0.5887554432403829,MAI/2025 ATE AGO/2025 - 20250416,2025-04-26,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_MLCX
ITUB4,ITAUUNIBANCO,PN      N1,5278291533,8.766,financeiro,intermediarios_financeiros,bancos,752172400.4158219,7.0173959189170105,MAI/2025 ATE AGO/2025 - 20250416,2025-04-26,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_MLCX
JBSS3,JBS,ON      NM,1145962972,2.499,consumo_nao_ciclico,alimentos_processados,carnes_e_derivados,752172400.4158219,1.5235376508982246,MAI/2025 ATE AGO/2025 - 20250416,2025-04-26,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_MLCX
KLBN11,KLABIN S/A,UNT     N2,765785673,0.699,materiais_basicos,madeira_e_papel,papel_e_celulose,752172400.4158219,1.0180986068840765,MAI/2025 ATE AGO/2025 - 20250416,2025-04-26,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_MLCX
RENT3,LOCALIZA,ON      NM,956264719,1.911,consumo_ciclico,diversos,aluguel_de_carros,752172400.4158219,1.2713371541834693,MAI/2025 ATE AGO/2025 - 20250416,2025-04-26,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_MLCX
NEOE3,NEOENERGIA,ON      NM,195036523,0.206,utilidade_publica,energia_eletrica,energia_eletrica,752172400.4158219,0.2592976329524699,MAI/2025 ATE AGO/2025 - 20250416,2025-04-26,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_MLCX
PETR3,PETROBRAS,ON      N2,3483155534,5.894,petroleo_gas_e_biocombustiveis,petroleo_gas_e_biocombustiveis,exploracao_refino_e_distribuicao,752172400.4158219,4.630794126551858,MAI/2025 ATE AGO/2025 - 20250416,2025-04-26,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_MLCX
PETR4,PETROBRAS,PN      N2,4410955873,6.936,petroleo_gas_e_biocombustiveis,petroleo_gas_e_biocombustiveis,exploracao_refino_e_distribuicao,752172400.4158219,5.86428838729193,MAI/2025 ATE AGO/2025 - 20250416,2025-04-26,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_MLCX
PRIO3,PETRORIO,ON      NM,779999989,1.307,petroleo_gas_e_biocombustiveis,petroleo_gas_e_biocombustiveis,exploracao_refino_e_distribuicao,752172400.4158219,1.0369962904365997,MAI/2025 ATE AGO/2025 - 20250416,2025-04-26,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_MLCX
PSSA3,PORTO SEGURO,ON      NM,182560698,0.374,financeiro,previdencia_e_seguros,seguradoras,752172400.4158219,0.24271124266069236,MAI/2025 ATE AGO/2025 - 20250416,2025-04-26,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_MLCX
RADL3,RAIADROGASIL,ON      NM,1297567800,1.501,saude,comercio_e_distribuicao,medicamentos_e_outros_produtos,752172400.4158219,1.7250936079051402,MAI/2025 ATE AGO/2025 - 20250416,2025-04-26,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_MLCX
RAIZ4,RAIZEN,PN      N2,1198936529,0.107,consumo_nao_ciclico,agropecuaria,agricultura,752172400.4158219,1.5939650648404466,MAI/2025 ATE AGO/2025 - 20250416,2025-04-26,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_MLCX
RDOR3,REDE D OR,ON      NM,1145289019,1.739,saude,servicos_medico__hospitalares_analises_e_diagnosticos,servicos_medico__hospitalares_analises_e_diagnosticos,752172400.4158219,1.5226416422177314,MAI/2025 ATE AGO/2025 - 20250416,2025-04-26,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_MLCX
RAIL3,RUMO S.A.,ON      NM,1216914397,1.142,bens_industriais,transporte,transporte_ferroviario,752172400.4158219,1.6178663246979759,MAI/2025 ATE AGO/2025 - 20250416,2025-04-26,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_MLCX
SBSP3,SABESP,ON      NM,683495706,3.759,utilidade_publica,agua_e_saneamento,agua_e_saneamento,752172400.4158219,0.9086955405730714,MAI/2025 ATE AGO/2025 - 20250416,2025-04-26,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_MLCX
SANB11,SANTANDER BR,UNT,356586730,0.487,financeiro,intermediarios_financeiros,bancos,752172400.4158219,0.47407579672275785,MAI/2025 ATE AGO/2025 - 20250416,2025-04-26,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_MLCX
SUZB3,SUZANO S.A.,ON  ATZ NM,630821784,1.662,materiais_basicos,madeira_e_papel,papel_e_celulose,752172400.4158219,0.8386664861024734,MAI/2025 ATE AGO/2025 - 20250416,2025-04-26,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_MLCX
VIVT3,TELEF BRASIL,ON  EX,764884256,0.988,comunicacoes,telecomunicacoes,telecomunicacoes,752172400.4158219,1.0169001888093083,MAI/2025 ATE AGO/2025 - 20250416,2025-04-26,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_MLCX
TIMS3,TIM,ON      NM,806346646,0.717,comunicacoes,telecomunicacoes,telecomunicacoes,752172400.4158219,1.0720237083336601,MAI/2025 ATE AGO/2025 - 20250416,2025-04-26,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_MLCX
TOTS3,TOTVS,ON      NM,531531039,0.975,tecnologia_da_informacao,programas_e_servicos,programas_e_servicos,752172400.4158219,0.70666118393357,MAI/2025 ATE AGO/2025 - 20250416,2025-04-26,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_MLCX
UGPA3,ULTRAPAR,ON      NM,1090134379,0.929,petroleo_gas_e_biocombustiveis,petroleo_gas_e_biocombustiveis,exploracao_refino_e_distribuicao,752172400.4158219,1.449314516721623,MAI/2025 ATE AGO/2025 - 20250416,2025-04-26,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_MLCX
VALE3,VALE,ON      NM,4270903023,11.657,materiais_basicos,mineracao,minerais_metalicos,752172400.4158219,5.6780905822108405,MAI/2025 ATE AGO/2025 - 20250416,2025-04-26,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_MLCX
VBBR3,VIBRA,ON      NM,1023538460,0.949,petroleo_gas_e_biocombustiveis,petroleo_gas_e_biocombustiveis,exploracao_refino_e_distribuicao,752172400.4158219,1.3607764116765775,MAI/2025 ATE AGO/2025 - 20250416,2025-04-26,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_MLCX
WEGE3,WEG,ON      NM,1482105837,3.445,bens_industriais,maquinas_e_equipamentos,motores_compressores_e_outros,752172400.4158219,1.9704336880489772,MAI/2025 ATE AGO/2025 - 20250416,2025-04-26,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_MLCX
